0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0444 -0.0710 0.0000 0.0000 0.0000 0.0000 0.0000
-0.0223 0.0000 0.1144 0.0000 0.0000 0.0000 0.0000
0.0799 0.0000 0.0000 -0.0071 0.0000 0.0000 0.0000
-0.4734 0.0000 0.0000 0.0000 -0.2167 0.0000 0.0000
-0.0210 0.0000 0.0000 0.0000 0.0000 -0.1082 0.0000
0.0558 0.0000 0.0000 0.0000 0.0000 0.0000 0.2480
0.0000 -0.0600 0.0369 0.0000 0.0000 0.0000 0.0000
0.0000 -0.0241 0.0000 0.0065 0.0000 0.0000 0.0000
0.0000 -0.0674 0.0000 0.0000 -0.0855 0.0000 0.0000
0.0000 -0.0287 0.0000 0.0000 0.0000 -0.0730 0.0000
0.0000 -0.0936 0.0000 0.0000 0.0000 0.0000 0.2365
0.0000 0.0000 -0.0551 -0.1041 0.0000 0.0000 0.0000
0.0000 0.0000 0.2068 0.0000 -0.1323 0.0000 0.0000
0.0000 0.0000 0.2110 0.0000 0.0000 -0.1036 0.0000
0.0000 0.0000 0.1339 0.0000 0.0000 0.0000 0.3030
0.0000 0.0000 0.0000 -0.0345 -0.0655 0.0000 0.0000
0.0000 0.0000 0.0000 -0.0051 0.0000 0.0612 0.0000
0.0000 0.0000 0.0000 0.0045 0.0000 0.0000 0.2659
0.0000 0.0000 0.0000 0.0000 -0.0435 0.0229 0.0000
0.0000 0.0000 0.0000 0.0000 -0.1354 0.0000 0.2785
0.0000 0.0000 0.0000 0.0000 0.0000 -0.0875 0.2092
0.0496 -0.0102 0.1689 0.0000 0.0000 0.0000 0.0000
0.0383 -0.0180 0.0000 0.0133 0.0000 0.0000 0.0000
-0.0303 -0.0109 0.0000 0.0000 -0.0009 0.0000 0.0000
0.1359 -0.0379 0.0000 0.0000 0.0000 0.1093 0.0000
0.0140 -0.0860 0.0000 0.0000 0.0000 0.0000 0.2677
0.0505 0.0000 0.1875 -0.0446 0.0000 0.0000 0.0000
0.0670 0.0000 0.1875 0.0000 -0.0611 0.0000 0.0000
0.0689 0.0000 0.1927 0.0000 0.0000 -0.0194 0.0000
0.0123 0.0000 0.1545 0.0000 0.0000 0.0000 0.2489
0.1643 0.0000 0.0000 0.0385 0.0666 0.0000 0.0000
0.0744 0.0000 0.0000 0.0830 0.0000 0.1205 0.0000
0.1066 0.0000 0.0000 -0.0320 0.0000 0.0000 0.1562
-0.3640 0.0000 0.0000 0.0000 -0.1197 0.0542 0.0000
0.0548 0.0000 0.0000 0.0000 -0.1064 0.0000 0.2683
-0.0241 0.0000 0.0000 0.0000 0.0000 0.0609 0.3436
0.0000 -0.0730 0.1545 -0.0300 0.0000 0.0000 0.0000
0.0000 0.0395 0.2503 0.0000 -0.0915 0.0000 0.0000
0.0000 -0.0296 0.2168 0.0000 0.0000 0.0388 0.0000
0.0000 -0.0707 0.1903 0.0000 0.0000 0.0000 0.2986
0.0000 -0.0779 0.0000 0.0202 0.0168 0.0000 0.0000
0.0000 -0.0547 0.0000 -0.0267 0.0000 -0.1426 0.0000
0.0000 -0.0688 0.0000 -0.0049 0.0000 0.0000 0.3182
0.0000 -0.0152 0.0000 0.0000 -0.0538 0.0217 0.0000
0.0000 0.0129 0.0000 0.0000 -0.1448 0.0000 0.3140
0.0000 -0.0678 0.0000 0.0000 0.0000 -0.0182 0.3074
0.0000 0.0000 0.0561 0.0209 -0.0578 0.0000 0.0000
0.0000 0.0000 -0.0063 -0.1209 0.0000 0.0071 0.0000
0.0000 0.0000 0.1584 -0.0109 0.0000 0.0000 0.1850
0.0000 0.0000 0.0522 0.0000 -0.0390 0.0714 0.0000
0.0000 0.0000 0.0091 0.0000 -0.0423 0.0000 0.2777
0.0000 0.0000 0.0214 0.0000 0.0000 -0.0593 0.1985
0.0000 0.0000 0.0000 0.1098 0.0557 0.1590 0.0000
0.0000 0.0000 0.0000 0.0185 0.0206 0.0000 0.3281
0.0000 0.0000 0.0000 -0.0664 0.0000 -0.0426 0.2032
0.0000 0.0000 0.0000 0.0000 -0.0303 0.0722 0.2484
-0.0693 -0.0435 0.0990 0.0030 0.0000 0.0000 0.0000
0.0220 -0.0487 0.1653 0.0000 -0.0100 0.0000 0.0000
0.1043 0.0375 0.2247 0.0000 0.0000 -0.0039 0.0000
0.0357 -0.0903 0.1691 0.0000 0.0000 0.0000 0.4239
-0.1121 -0.0256 0.0000 0.0271 -0.0885 0.0000 0.0000
0.0659 -0.0264 0.0000 0.0003 0.0000 -0.0762 0.0000
-0.0038 -0.0703 0.0000 -0.0351 0.0000 0.0000 0.3679
0.0963 0.0357 0.0000 0.0000 -0.0059 0.0445 0.0000
-0.0265 -0.0342 0.0000 0.0000 -0.0003 0.0000 0.3842
-0.1287 -0.1435 0.0000 0.0000 0.0000 0.0220 0.2594
0.0284 0.0000 0.1505 0.0610 0.0355 0.0000 0.0000
0.0649 0.0000 0.1801 -0.0918 0.0000 -0.0418 0.0000
0.0400 0.0000 0.1737 0.0344 0.0000 0.0000 0.3292
-0.3180 0.0000 -0.1718 0.0000 -0.0468 -0.0147 0.0000
0.0799 0.0000 0.2017 0.0000 -0.0089 0.0000 0.2592
0.0751 0.0000 0.1931 0.0000 0.0000 -0.0119 0.2453
-0.3856 0.0000 0.0000 -0.0653 -0.2923 -0.0444 0.0000
-0.3559 0.0000 0.0000 -0.1411 -0.1881 0.0000 0.2815
0.1548 0.0000 0.0000 -0.0443 0.0000 -0.0448 0.2340
-0.1552 0.0000 0.0000 0.0000 -0.0393 0.0218 0.3200
0.0000 0.0641 0.3152 0.1075 -0.0187 0.0000 0.0000
0.0000 -0.0711 -0.1022 -0.0126 0.0000 -0.1276 0.0000
0.0000 -0.0485 0.2364 -0.0252 0.0000 0.0000 0.3280
0.0000 -0.0179 0.1006 0.0000 0.0014 0.0888 0.0000
0.0000 -0.0384 0.0321 0.0000 -0.0582 0.0000 0.4094
0.0000 -0.0294 0.1941 0.0000 0.0000 -0.1040 0.3016
0.0000 -0.1427 0.0000 -0.0851 -0.0848 0.1019 0.0000
0.0000 -0.0552 0.0000 0.0089 -0.0776 0.0000 0.2806
0.0000 -0.0232 0.0000 0.0373 0.0000 0.0400 0.3839
0.0000 -0.0318 0.0000 0.0000 0.0082 0.0900 0.2991
0.0000 0.0000 0.1089 -0.0097 -0.0487 -0.0342 0.0000
0.0000 0.0000 0.2370 0.1099 -0.0196 0.0000 0.2760
0.0000 0.0000 0.1342 -0.0280 0.0000 -0.0017 0.3370
0.0000 0.0000 -0.1514 0.0000 -0.2457 -0.1274 0.2376
0.0000 0.0000 0.0000 0.0116 -0.0806 -0.0065 0.3464
0.0144 -0.0160 0.1442 0.0273 0.0202 0.0000 0.0000
0.0029 -0.0026 0.1370 0.0326 0.0000 0.0587 0.0000
0.0481 -0.0386 0.1734 0.0247 0.0000 0.0000 0.2650
-0.0028 -0.0809 0.1491 0.0000 -0.1547 -0.0564 0.0000
-0.2243 -0.0971 -0.0394 0.0000 -0.1571 0.0000 0.3306
0.1596 -0.0410 0.2676 0.0000 0.0000 -0.0179 0.3324
-0.2908 -0.1158 0.0000 -0.0629 -0.1523 -0.0194 0.0000
-0.1516 -0.0695 0.0000 -0.0114 -0.1129 0.0000 0.3006
-0.0470 -0.0583 0.0000 0.0352 0.0000 0.0824 0.3269
-0.1210 -0.0414 0.0000 0.0000 0.0249 0.1287 0.3509
-0.0188 0.0000 0.1161 0.0234 -0.0688 0.0218 0.0000
0.1895 0.0000 0.2963 0.0750 0.0703 0.0000 0.2720
-0.0054 0.0000 0.1479 -0.0180 0.0000 0.0997 0.3078
0.1789 0.0000 0.2891 0.0000 -0.0051 0.0411 0.1981
-0.3078 0.0000 0.0000 -0.0470 -0.1334 -0.0312 0.2691
0.0000 -0.1181 0.1399 -0.0665 -0.1280 -0.0770 0.0000
0.0000 0.0420 0.2723 0.0806 -0.0006 0.0000 0.2225
0.0000 -0.0195 0.1480 -0.0029 0.0000 -0.0295 0.2574
0.0000 0.0444 0.1283 0.0000 0.0429 0.0721 0.2211
0.0000 0.0278 0.0000 0.0439 -0.0376 0.0508 0.4140
0.0000 0.0000 0.0900 -0.0532 -0.1655 -0.0834 0.2762
0.1092 -0.0574 0.2209 -0.0391 -0.0357 0.0061 0.0000
-0.0097 -0.0816 0.1423 -0.0591 -0.2040 0.0000 0.3570
0.1318 0.0115 0.2567 0.0380 0.0000 0.0897 0.4126
0.0507 0.0435 0.1801 0.0000 -0.0568 0.0321 0.2815
-0.0530 0.0226 0.0000 0.0472 -0.0922 -0.0815 0.3607
-0.0387 0.0000 0.1164 0.0591 -0.0584 0.0514 0.3452
0.0000 0.0355 0.3656 0.0452 0.1126 0.0986 0.3247
-0.0185 -0.0883 0.1190 -0.0514 -0.0555 0.0633 0.2218
